SMILES,Experimental value,Status
O=C(Oc2cccc1c2(OC(C)(C)C1))N(C)SN(C(=O)C)C,2.70000004768372,Training
O=C(O)CC1(CN)(CCCCC1),-1.10000002384186,Training
O=C(O)C(c1cccc(c1)C(=O)c2ccccc2)C,3.11999988555908,Training
OCC1OC1,-0.949999988079071,Training
OCCC,0.25,Training
O=C(C=CC=1C(=O)NC(=O)NC=1C)NC(CO)CS(=O)CSC,-1.71000003814697,Training
c1cc(ccc1C)C(C)(C)C,5.17000007629395,Training
O=C(OCC)Nc1ccc(OCC)c(OCC)c1,2.53999996185303,Training
O=C(NN)c1ccnc(c1)Cl,0.109999999403954,Training
CCCCCCCCl,4.15000009536743,Training
O=C(Nc1ccc2nn(nc2(c1))C3CCCC3)C(Cl)Cl,3.40000009536743,Training
O=[N+]([O-])c2oc(C=Cc1nc(ccc1)CO)cc2,1.37000000476837,Training
O=S2(=O)(N=C(Nc1ccncc12)C),-0.409999996423721,Training
O=C(N)CNC(=O)C(NC(=O)C(NC(=O)C)Cc1ccccc1)C(C)CC,0.340000003576279,Training
O=C(O)CCCC=CCC1C(O)CC(O)C1(C=CC(O)CCCCC),4.3899998664856,Training
O=S(c1ccc(OP(OCC)(OCC)=S)cc1)C,2.23000001907349,Training
O=C2C=C(Nc1ccccc1)C(=O)c3ccccc23,2.83999991416931,Training
N(=C1NCCN1)c2c(cc(cc2Cl)C)C,2.09999990463257,Training
O=C(Oc1ccc(OC)cc1)NC,1.20000004768372,Training
O=C(C=Cc1ccc(O)c(O)c1)Nc2ccc(OC)c(OC)c2,2.29999995231628,Training
O=C(C=CC)Nc1ccc(c(c1)Cl)Cl,3.63000011444092,Training
n2nc1ccccc1c3ccccc23,2.40000009536743,Training
n1ccc(OC)cc1,1,Training
O=C(N)c2ccccc2(OCc1ccc(cc1)[N+](=O)[O-]),1.73000001907349,Training
O=C(N)c1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N,-0.850000023841858,Training
OCc1ccc(N)cc1,-0.219999998807907,Training
O=C(OC2(c1ccccc1)(CC(N(C)CC2(C))C))CC,3.13000011444092,Training
O=C(OCc2ccc(OCc1ccccc1)cc2)N(C)C,3.26999998092651,Training
O=C1C(=C(O)CC(C1)CC(C)SCC)C(=NOCC)CCC,4.38000011444092,Training
O=C1C(=C(C(=O)C(=C1C)Cc2cnccc2)C)C,2.54999995231628,Training
O=C(NCCC(=O)N(c1ccc(cc1)S(=O)(=O)N(C)C)C)C,-0.349999994039536,Training
O=C(O)COc1ccccc1I,2.32999992370605,Training
O=C(Nc2ccc(OCC(O)CNCC(O)COc1ccccc1)cc2)C,1.38999998569489,Training
O=C(Nc1ccccc1[N+](=O)[O-])CN2CCCCC2,2.75,Training
CCCCl,2.03999996185303,Training
O=C(ON=C(C)SC)NC,0.600000023841858,Training
O(C)CC(OC)C,-0.0900000035762787,Training
O=C(N)c1no[n+]([O-])c1C,0.0299999993294477,Training
O=C4C=C3CC(C)C2C(CCC1(C)(C2(CCC1(O)(C))))C3CC4,3.19000005722046,Training
O=C(Nc1cccc(F)c1)Cc2ccccc2,3.09999990463257,Training
O=NN1C(C)CCCC1C,1.36000001430511,Training
N#CC(=NNc1ccc(cc1)S(=O)(=O)C(F)(F)F)C(=O)OC,4.21999979019165,Training
O=C(NCC(O)CO)c1c(c(C(=O)NCC(O)CO)c(c(c1I)N(C(=O)CO)CCO)I)I,-2.98000001907349,Training
O=C(Nc1ccccc1I)C,1.62000000476837,Training
O=S(=O)(N)c1ccc(cc1)CCCCCO,1.03999996185303,Training
O1CC1c2ccccc2,1.61000001430511,Training
O=C(Nc1ccc(F)cc1)N(C)C,1.12999999523163,Training
O=P(NN=C(C)C)(N1CC1)N2CC2,0.449999988079071,Training
O=C1NC(NC(=O)C1(CCC)CCC)=S,2.66000008583069,Training
O=C(OCC3OC(n2cnc1c(ncnc12)OC)C(OC(=O)C(C)(C)C)C3(O))C(C)(C)C,3.40000009536743,Training
Oc1ccc(N)cc1,0.0399999991059303,Training
O=[N+]([O-])c2ccnc1ccccc12,2.05999994277954,Training
O=COCCC,0.8299999833107,Training
[O-][n+]1onc(c1Cc2ccccc2)Cc3ccccc3,3.65000009536743,Training
OC(COc1ccc(cc1)CCOCC2CC2)CNC(C)C,2.80999994277954,Training
O=C(OCC(Cc1cncn1C)C(C(=O)OCc2ccccc2)CC)c3ccccc3,4.36999988555908,Training
n1ccsc1,0.439999997615814,Training
n1c(nc(nc1C(Cl)(Cl)Cl)SC)N,3.11999988555908,Training
OC(C=C)(C)CCC=C(C)C,2.97000002861023,Training
O=C(NC(=O)C)NC,-0.699999988079071,Training
O=C1C=CN(C(=O)N1)C2OC(CO)C(F)C2,-0.490000009536743,Training
N#CC(=NOP(=O)(OCC)NCC)c1ccc(OC)cc1,2.39000010490418,Training
O=C(c1ccc(O)cc1)CC,2.02999997138977,Training
O(c1ccc3c(c1)N(c2ccccc2S3)CC(C)CN(C)C)C,4.67999982833862,Training
N=4c1ccccc1N(c2ccc(cc2)Cl)C5=CC(=NCCCN3CCCC3)C(=CC=45)Nc6ccc(cc6)Cl,7.17000007629395,Training
Oc1ccc(OCC)cc1,1.80999994277954,Training
O=[N+]([O-])c1ccc(cc1)[N+](=O)[O-],1.46000003814697,Training
O=C(N)C(NC(=O)C)C(C)C,-0.610000014305115,Training
O=C1c4ccccc4(N=C3N1CN(c2ccccc2)C3C),1.78999996185303,Training
C1=CSSC1=S,1.58000004291534,Training
O=C2C=C(c1ccccc1)SS2,3.00999999046326,Training
O=[N+]([O-])c2ccc(Oc1ccc(cc1Cl)C(F)(F)F)cc2(OCC),4.73000001907349,Training
n1onc(c1C)C,0.709999978542328,Training
O=C(Nc1ccccc1)C(C)CC,2.55999994277954,Training
O=C1C(=C(N=C2N1CCCC2)C)C,0.600000023841858,Training
O=S(=O)(c2cccc1ccccc12)C,1.74000000953674,Training
OCc1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N,0.419999986886978,Training
N#Cc1nc(c(nc1(C#N))Cl)C,1.28999996185303,Training
C(=NC(c1ccccc1)(c2ccccc2)c3ccccc3)=S,7.01999998092651,Training
O=C(Nc1ccc(cc1)Cl)C,2.08999991416931,Training
O1c3cc(c(cc3(Oc2c1c(ccc2Cl)Cl))Cl)Cl,6.3899998664856,Training
O=C2c3ccccc3(C(=O)N2(c1ccccc1)),2.40000009536743,Training
O=C(N)c1ccccc1(NCCCO),0.699999988079071,Training
c1ccc3c(c1)C(=CCCN(C)C)c2ccccc2CC3,4.92000007629395,Training
n1ccc(c2ccccc12)C,2.60999989509583,Training
n1cncc(c1)C,0.00999999977648258,Training
O(CC)C(OCC)OCC,1.20000004768372,Training
O=C(C=C)NCCCN(C)C,0,Training
OCC2OC(Oc1ccc(cc1)C(C)(C)C)C(O)C(O)C2(O),1.17999994754791,Training
O=C(OCC(=O)N(C)CC(=O)O)c1ccccc1,0.670000016689301,Training
O=C1C=C(C(=O)C(=C1)Br)C,1.21000003814697,Training
O=S4(=O)(OC(c1ccc(O)cc1)(c2ccc(O)cc2)c3ccccc34),3.01999998092651,Training
FC(F)(F)c1ccc2cccnc2(c1),3.01999998092651,Training
NC(C)(C)C,0.400000005960465,Training
Oc1cc(ccc1(OC))Cc2cnc(nc2(N))N,0.740000009536743,Training
O=S(=O)(c1ccccc1)Cc2ccccc2,2.04999995231628,Training
FC(F)(F)c1nc2c([nH]1)c(ccc2Cl)Cl,2.86999988555908,Training
O=C(OCCCc1cnccc1)N(C)C,1.44000005722046,Training
Oc1ccc(cc1)CC,2.57999992370605,Training
O=C(OC(C(=O)OCC)C)c2cc(Oc1ccc(cc1Cl)C(F)(F)F)ccc2[N+](=O)[O-],4.80999994277954,Training
O=C1C=C(Oc2cccc(O)c12)c3ccc(O)c(O)c3,3.30999994277954,Training
FC(Cl)Cl,1.54999995231628,Training
N#Cc2cc(c1ccccc1)c(nc2Cl)C,3.24000000953674,Training
c2cc(c1cc(ccc1Cl)Cl)c(c(c2)Cl)Cl,5.80999994277954,Training
O=C(C(=Cc1ccc(cc1)Br)C(=O)C)C,2.75,Training
O=C2C=C(N(c1nc(cc(n1)C)C)N2C)C,0.509999990463257,Training
O=C2CCC(c1ccccc1)CC2,2.29999995231628,Training
O=C(O)C(NC(=O)C(N)Cc1ccccc1)CC(C)C,-1.16999995708466,Training
c1cc(ccc1NC)C,2.15000009536743,Training
c1ccc(cc1)C2=C(C(=S)SS2)C,3.95000004768372,Training
CCCCCCBr,3.79999995231628,Training
NC(C)(C)Cc1ccccc1,1.89999997615814,Training
O=C(c1ccc(O)cc1)c2cc(sc2)S(=O)(=O)N,1.4099999666214,Training
O=S(=O)(c1ccc(N)cc1)c2ccc(OC)cc2(OC),1.63999998569489,Training
O=C2Nc1c(ncn1CCOC)C(=N)N2C,-0.959999978542328,Training
c1cc(C)sc1,2.32999992370605,Training
n1onc(c1N)c2ccccc2,1.80999994277954,Training
Oc1c(cc(cc1C(C)(C)C)C(C)(C)C)C(C)(C)C,6.05999994277954,Training
O=C(c1cccc(c1)C(=O)C)C,1.42999994754791,Training
O=C(N)CNC(=O)C,-1.83000004291534,Training
O=C(Nc1ccc(cc1)Br)c2ccccc2(O),4.51000022888184,Training
O=[N+]([O-])c1ccc(OP(=O)(OC)NC)cc1,1.26999998092651,Training
N(c1cccc(c1Cl)Cl)=C2NCCN2,1.94000005722046,Training
n1c2ccccc2(ccc1N(C)C),2.80999994277954,Training
OC(C)CN(c1nnc(cc1)Nn2c(ccc2C)C)CC(O)C,1.54999995231628,Training
O=C(O)C4N3C(=O)C(NC(=O)c1c(noc1C)c2ccccc2Cl)C3S(=O)C4(C)(C),2,Training
O=C(OC)c1no[n+]([O-])c1C,0.560000002384186,Training
O=S(=O)(N)c2cc1c(cc(CNCCOC)s1)s2,0.509999990463257,Training
O=[N+]([O-])c2ccc(O)c1ncccc12,1.99000000953674,Training
O=C(N1C(=O)CCC1)CCC,1.17999994754791,Training
O=C(OC)c1ccc(cc1)Br,2.95000004768372,Training
O=C(Nc1c(F)c(F)c(F)c(F)c1(F))C,1.70000004768372,Training
OCC(C=CC#CC#CC#CC=CC)Cl,3.91000008583069,Training
n1ccn(c1)C(OC(COc2ccc(OC)cc2)C(C)(C)C)=S,4.30999994277954,Training
O=[N+]([O-])c1ccc2ncccc2(c1),1.8400000333786,Training
OC(COc1cccc2c1CC(O)C(O)C2)CNC(C)(C)C,0.810000002384186,Training
[N-]=[N+]=NC1CC(OC1(CO))N2C=CC(=NC2(=O))N,-0.699999988079071,Training
O=C(OCOC(=O)C)C1=CN(c2nc(ccc2(C1(=O)))C)CC,1.21000003814697,Training
Oc1cccc2ccccc12,2.84999990463257,Training
n1c3ccccc3(cc2cc(N)ccc12),2.61999988555908,Training
O=C1NC(=C(C(=O)N1(OCCC))Br)C,0.759999990463257,Training
O=C(N)N(O)CC,-0.100000001490116,Training
O=C(O)Cc1ccc(OCCCCCC)cc1,3.96000003814697,Training
O=C(N(C(C)C)C(C)C)SCC(=CCl)Cl,4.48999977111816,Training
N#CCN(N=O)CC#N,0.0399999991059303,Training
C#C,0.370000004768372,Training
O=C(Nc1ccccc1)C2=C(OCCS2)C,2.14000010490418,Training
O=C(NN(C(=O)c1ccc(cc1)Cl)C(C)(C)C)c2ccccc2,3.42000007629395,Training
O=C(Nc1cccc(OC(C)C)c1)c2ccccc2C,3.66000008583069,Training
O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)CCl)C4(C)(CC(=O)C23(F)))(C),2.60999989509583,Training
CC(Cl)Cl,1.78999996185303,Training
O=C(O)CCCCN1C(=O)C=CC1(=O),0.600000023841858,Training
O=C(Oc1cccc(c1)C2(C(=O)CC)(CCN(C)CC2))OCC,1.28999996185303,Training
O=C2N6c1cc(OC)c(OC)cc1C57(CCN4CC3=CCOC(C2)C(C3CC45)C67),0.980000019073486,Training
n1nc(ccc1Nn2c(ccc2C)C)N3CCNCC3,1.44000005722046,Training
O=NN1C(C)C(N(N=O)C(C)C1C)C,0.910000026226044,Training
O=C3c1ccccc1C(=O)C3(c2cc(cc(c2)C(C)C)C(C)C),5.96000003814697,Training
O=P(NN=Cc1ccccc1)(N2CC2)N3CC3,0.479999989271164,Training
O=C1OCc2c1c(c(c(c2Cl)Cl)Cl)Cl,3.20000004768372,Training
CC(C)I,2.89000010490418,Training
n1cc3c4cc(OC)ccc4([nH]c3(c2ccc(cc12)Cl)),4.48999977111816,Training
O=C(N)c1ccc(N=NN(O)C)cc1,-0.219999998807907,Training
O=C(NCC1CN(CC)CC1)c2cc(c(N)cc2(OC))S(=O)(=O)N,0.660000026226044,Training
O=C(OCCCC)C(Oc2ccc(Oc1ncc(cc1)C(F)(F)F)cc2)C,4.5,Training
n1ccccc1Br,1.41999995708466,Training
Fc1ccc(cc1)N2C(=NC(=NC2(C)C)N)N,0.370000004768372,Training
O(c1ccccc1(OC))C,1.60000002384186,Training
n1cc(c(nc1N)N)Cc2cc(OC)c(c(OC)c2)SC,1.53999996185303,Training
O=C(N)Nc1ccccc1Cl,1.26999998092651,Training
O=C(O)CCc1ccccc1,1.8400000333786,Training
O=C(Oc1ccccc1C(C)C)N(C)C,2.65000009536743,Training
O=C2N(CCCCC)C1OC3(OOC14(C(C2)CCC(C)C4(CC3)))(C),4.23999977111816,Training
Nc1ccc(cc1)Sc2ccc(N)cc2,2.1800000667572,Training
O=S(=O)(c1ccc(N)cc1)c2ccc(cc2)C,2.40000009536743,Training
O=C2CCC3C4CCc1cc(O)ccc1C4(CCC23(C)),3.13000011444092,Training
FC(F)(F)CCCCO,1.14999997615814,Training
O=C(N)NS(=O)(=O)c1cnccc1,-0.649999976158142,Training
O=C(OC3C(=O)OC2CC1C(=C(O)C(=O)CC1(C)C5C(O)C(O)C4(OCC25(C34))(C(=O)OC))C)C=C(C)C(C)C,1.6599999666214,Training
O(c1ccc(c(c1Cl)Cl)Cl)C,3.74000000953674,Training
O=C(OC)C1(CCCCC1)S(=O)(=O)c2ccccc2,2.29999995231628,Training
O=CC=CC#CC#Cc1ccccc1,3.08999991416931,Training
O=S(=O)(c1ccccc1)N(C)C,1.35000002384186,Training
O=C(OCC2C(OC(=O)C)C(OC(=O)C)C(OC(=O)C)C(n1ccnc1[N+](=O)[O-])S2)C,0.629999995231628,Training
n1ccccc1Oc2ccccc2,2.39000010490418,Training
O=C3NC(Oc1ccccc1C(=O)c2ccccc2)C3,1.83000004291534,Training
o1ccc(c1)Br,2.1800000667572,Training
N#CC(c1ccc(cc1)[N+](=O)[O-])C(C)C,2.79999995231628,Training
O=C(OCC)C(=Cc1ccc(cc1)Cl)C(=O)C,3.03999996185303,Training
O=C(N(c1ccccc1)C)COc3nc2ccccc2s3,3.23000001907349,Training
O=C1C=CN(C(=C1(O))C)CCO,-1.10000002384186,Training
O=[N+]([O-])c1ccc(O)c(N)c1,1.25999999046326,Training
OC(c1ccccc1)c2ccccc2C,3.05999994277954,Training
Oc1ccc(N=C=S)cc1,2.74000000953674,Training
O=C(O)C(CCC)CCCC,3.00999999046326,Training
n1ccc(cc1NCCc2ccccc2)c3nc(n[nH]3)N,2.63000011444092,Training
OC(COc1ccc(cc1)COCc2ncc[nH]2)CNCCc3ccc(OC)c(OC)c3,1.28999996185303,Training
O=C(O)c1cccc(c1)CC(=O)O,1.13999998569489,Training
O=[N+]([O-])c1cc2NCNS(=O)(=O)c2(cc1S(=O)(=O)N),0.200000002980232,Training
c1c(cc(cc1Cl)Cl)c2cc(cc(c2)Cl)Cl,6.59999990463257,Training
O=C(NC)c2cccc(Oc1ccccc1)c2,2.85999989509583,Training
C1CCC(CC1)Br,3.20000004768372,Training
n1c[nH]cc1CCCCNC(NC)=S,0.389999985694885,Training
c1c(cc(cc1Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl,7.09999990463257,Training
O=C(Nc1ccc2nn(nc2(c1))C3CCCC3)CCl,2.77999997138977,Training
O=C(NC)NS(=O)(=O)c1ccc(cc1)Cl,1.1599999666214,Training
O=C1C(=C(N=C2C=CC=C(N12)C)CCC)CC,2.36999988555908,Training
O=C1NC(=O)C(N1)C,-0.910000026226044,Training
O=[N+]([O-])c1nccn1C2OC(CO)C(O)C2(O),-1.14999997615814,Training
O=C(N(c1c(cccc1CC)CC)COC)CCl,3.51999998092651,Training
O=C(ON=C1C(OCS1)(C)C)NC,0.819999992847443,Training
O=C(OC)Nc1ccccc1I,2.44000005722046,Training
O=C(O)CC(O)CC(O)CCC2C(C=CC1=CC(C)CC(OC(=O)C(C)CC)C12)C,4.03999996185303,Training
O=C1C(=NN=C(N1(N))S)c2cc(cc(c2)Cl)Cl,2.67000007629395,Training
N#CCCCC,1.12000000476837,Training
O(c1cc(c(cc1Cl)Cl)Cl)c2c(ccc(c2Cl)Cl)Cl,6.46999979019165,Training
c1ccc3c(c1)N(c2cc(ccc2CC3)Cl)CCCN(C)C,5.19000005722046,Training
Fc1c(F)c(F)c(O)c(F)c1(F),3.23000001907349,Training
O=C2c1[nH]c(nc1N(C(=O)N2CC)CC)c3ccc(cc3)S(=O)(=O)NCCN(C)C,2.5699999332428,Training
O=S2(=O)(NC(=Nc1ccccc12)c3occc3),1.05999994277954,Training
n1cc(c(nc1N)N)Cc2ccc(OCCC)c(OC)c2,2.01999998092651,Training
O=NN(CC(F)(F)F)CC(F)(F)F,2.15000009536743,Training
O=C(O)CCCCCCCCCCC,4.59999990463257,Training
c1cc(ccc1c2cc(c(cc2Cl)Cl)Cl)Cl,6.67000007629395,Training
O=S(=O)(c1ccc(O)cc1)c2ccc(N)cc2,1.57000005245209,Training
O=C(O)C1CCNCC1,-3.04999995231628,Training
O=C3N(c1ccc(cc1C(c2ccccc2)=[N+]([O-])C3)Cl)CCO,0.819999992847443,Training
OC2CC1C(C)C4CCC3C(O)C4(CC(O)C1(O)C2(C)(C))(CC3(O)(C)),1.50999999046326,Training
O=C(OCC(=O)N(C)C)c1ccccc1(O),1.21000003814697,Training
O=C(NC(C)CC)C(OCC)=Cc1ccccc1,3.20000004768372,Training
O=C1C=CN(C(=C1(O))CC)CCO,-0.660000026226044,Training
O=C(Oc1ccccc1)OCN2C(=O)NC=C(F)C2(=O),1.11000001430511,Training
OCC3OC(n2cnc1c2(ncnc1I))CC3,0.529999971389771,Training
O=C(Nc1ccccc1)NC2CCCC2,2.65000009536743,Training
O=C(N)C(=Cc1cccc(c1)C)C(=O)N,0.400000005960465,Training
O=C(Nc1ccccc1[N+](=O)[O-])Cc2ccccc2,2.73000001907349,Training
O(c1ccc(cc1)Br)[Si]23(OCCN(CCO2)CCO3),0.5799999833107,Training
O=C(NC)NS(=O)(=O)Cc1ccccc1,0.540000021457672,Training
OC(c1ccc(cc1)Cl)(c2ccc(cc2)Cl)C(Cl)(Cl)Cl,5.01999998092651,Training
OCC1OC(OCCCCCC)C(O)C(O)C1(O),0.159999996423721,Training
n1c(nc(N)c2nc(c(nc12)N)c3ccccc3)N,0.980000019073486,Training
O(c1ccccc1)c2ccc(N)cc2,2.96000003814697,Training
O=C1c2ccccc2(C(=O)N1SC(Cl)(Cl)Cl),2.84999990463257,Training
n1cc(nc2ccccc12)SC,2.78999996185303,Training
C=CCBr,1.78999996185303,Training
O=C(O)C(NC(=O)C(N)CC(C)C)CC(C)C,-1.46000003814697,Training
O=C1C(=NN=C(N1(N))SC)C2OCCCC2,0.379999995231628,Training
O=C(OCCC)NC,0.949999988079071,Training
O=C(NCCN(CC)CC)c1cc(F)c(N)cc1(OC),2.27999997138977,Training
OC(COc1ccccc1)CNCC(O)COc2ccccc2,2.51999998092651,Training
Nc1c(cccc1Cl)Cl,2.75999999046326,Training
O=C(O)C3N2C(=O)C(NC(=O)Cc1ccc(cc1Cl)Cl)C2SC3(C)(C),3.29999995231628,Training
O=C(N1CCCCC1)COc2ccccc2,1.80999994277954,Training
Oc1c(cc(cc1C)C)C,2.73000001907349,Training
O=P(OC(=CCl)c1ccc(cc1Cl)Cl)(OCC)OCC,3.80999994277954,Training
n1c(OP(OCC)(OCC)=S)cc(nc1N(CC)CC)C,4.84999990463257,Training
O=C(Oc1ccccc1Cl)C,2.1800000667572,Training
N#CC=CC#N,-0.25,Training
O=[N+]([O-])c1nc(c(nc1(N))NCC(O)CO)Cl,-0.219999998807907,Training
O=C(O)CCCC1=NS(=O)(=O)c2ccc(OC)cc2(N1),0.119999997317791,Training
O=C(O)C(c1ccccc1)(c2ccccc2)C,2.69000005722046,Training
O=[N+]([O-])C=C(NC)NCCSCc1[nH]cnc1C,-0.400000005960465,Training
O=C1C=CN(C(=O)N1)C2OC(CO)C(O)C2,-1.50999999046326,Training
O(C)C1C(OC)C(C(C(C1Cl)Cl)Cl)Cl,2.69000005722046,Training
N(C(NC)=S)C,-0.239999994635582,Training
O=C1C(=C(N(C(=O)N1CC=C)c2ccccc2)C)N(C)C,1.98000001907349,Training
O=C1C=C(CC)SS1,1.69000005722046,Training
C=CCCCCC,3.99000000953674,Training
O=C(OCC)CCn2nnc1ccccc12,1.60000002384186,Training
O=[N+]([O-])c1ncc(n1C)C(O)CO,-0.889999985694885,Training
O=C(O)c1cc2ccccc2([nH]1),2.30999994277954,Training
O=C(N)c1cnccc1,-0.370000004768372,Training
O=C(Nc1ccc(cc1C)Br)C,2.02999997138977,Training
O=C(OCCC)c1ccccc1(O),3.79999995231628,Training
O=S(=O)(N)c1ccc2NC(NS(=O)(=O)c2(c1))C(Cl)Cl,0.509999990463257,Training
O(c1ccc(c(c1)Cl)Cl)c2cc(c(c(c2)Cl)Cl)Cl,6.82999992370606,Training
O=CN(C)C,-1.00999999046326,Training
n2nc1ccccc1c(OC)c2,1.4099999666214,Training
O=C(NN1CC=CCC1)c2occc2,0.810000002384186,Training
O=C1NC(=O)C(C(=O)N1)(CC)CC,0.649999976158142,Training
c1cc([nH]c1C)C,1.47000002861023,Training
n1cnc2cc(ccc2(c1))Cl,1.74000000953674,Training
N=C(N)N2Cc1ccccc1CC2,0.75,Training
O=Cc2ccc(OCCOC(=O)c1ccc(cc1)Cl)c(OC)c2,3.71000003814697,Training
O=C(N)CC,-0.660000026226044,Training
O=C(NN(C(=O)c1ccccc1Br)C(C)(C)C)c2ccccc2,2.69000005722046,Training
O=C(OCc1ccccc1)NC,1.67999994754791,Training
O=C(N)c2ccc(N=NN(C)Cc1ccccc1)cc2,2.75999999046326,Training
O=C(O)C(C)(C)C,1.48000001907349,Training
O=C(c1ccc(cc1)[N+](=O)[O-])C,1.52999997138977,Training
O1CC1C2CCCCC2,2.4300000667572,Training
O=C(NC(=N)N)Nc1ccc(cc1)Cl,1.77999997138977,Training
c1ccc(cc1)C2=C(CC)SSC2=S,3.51999998092651,Training
O=C(O)CCOc1cccc2ccccc12,3,Training
O=C(O)CNC(=O)c1ccc(N)cc1,-0.889999985694885,Training
O=C(N(c1ccc(cc1)S(=O)(=O)N(C)C)C)CCOC,0.330000013113022,Training
O=C(O)c1ccc(N)c(O)c1,0.5,Training
N#CSCSc2nc1ccccc1s2,3.29999995231628,Training
O=C2N(c1cccc(c1)C(F)(F)F)CC(CCl)C2Cl,3.35999989509583,Training
O=[N+]([O-])c1cc(ccc1(N))Cl,2.72000002861023,Training
O=S(=O)(c1ccc(N)cc1)C,-0.119999997317791,Training
FC(F)(F)c1ccccc1C3OCC4ON=C(c2ccccc2)C4(CO3),4.30999994277954,Training
O=C(O)C(n2nnc1ccccc12)(C)C,-0.200000002980232,Training
O=C1C=CC4(C(=C1)CCC3C5CC2OC(OC2(C(=O)CO)C5(C)(CC(O)C34(F)))(C)C)(C),2.52999997138977,Training
c1cc(ccc1C(c2ccc(cc2)Cl)C(Cl)(Cl)Cl)Cl,6.90999984741211,Training
O(c1ccc(c(c1)Cl)Cl)c2cccc(c2Cl)Cl,5.98999977111816,Training
O=C(Nc1ccc(cc1)CC)CN2CCCCC2,3.51999998092651,Training
O=C(NCCO)C(n1ccnc1[N+](=O)[O-])C,-1.1599999666214,Training
O=P(Oc1cc(c(cc1Cl)Cl)Cl)(OC)NCCC,3.70000004768372,Training
O=C(Oc1ccc(N)cc1)CNC(=O)c2ccccc2,1.00999999046326,Training
O=C3C=C(Oc4cc(OC2OC(COC1OC(C)C(O)C(O)C1(O))C(O)C(O)C2(O))cc(O)c34)c5ccc(OC)c(O)c5,0.140000000596046,Training
O=C1OC(CN1CC)C(O)C(NC(=O)C(NC(=O)C(CC(=O)N2CCOCC2)Cc3ccccc3)Cc4n[nH]cc4)CC5CCCCC5,2.49000000953674,Training
c1cc(CN(C)C)sc1,1.66999995708466,Training
NC23(c1ccccc1C(C)CC3(CC=CC2)),3.40000009536743,Training
N(=C1NCCN1)c2cc(c(OC)cc2(OC))Cl,1.37999999523163,Training
O=C(c1ccc(cc1)NS(=O)(=O)C(F)(F)F)C,2.82999992370605,Training
O=C(O)CSC1=NS(=O)(=O)c2ccc(cc2(N1))C,0.699999988079071,Training
O=[N+]([O-])c1oc(cc1)C=CS(=O)(=O)c2ccccc2,1.87999999523163,Training
OCC2OC(Oc1ccccc1(N))C(O)C(O)C2(O),-1.23000001907349,Training
O=C(OCC(OC(=O)C)Cn1ccnc1[N+](=O)[O-])C,-0.0500000007450581,Training
OC(C(Oc1ccc(cc1)c2ccccc2)n3ncnc3)C(C)(C)C,4.15999984741211,Training
Oc1ccc2c(c1)CCCC2,2.90000009536743,Training
OC3CCN(CCCc1ccccc1COc2ccc(OCC)cc2)CC3,3.42000007629395,Training
O=C(O)CCCCCN,-2.95000004768372,Training
O=C(NN)Nc1ccccc1Br,0.660000026226044,Training
N#CC(OC(=O)C1C(C=C(Cl)Cl)C1(C)(C))c3ccc(F)c(Oc2ccccc2)c3,5.94999980926514,Training
O=C(O)c1cc(ccc1(O))c2ccc(F)cc2(F),4.44000005722046,Training
O=C(CC(=O)CCCC)CCCC,3.55999994277954,Training
O1CCOC1(C)C,0.46000000834465,Training
O=S(=O)(NC)c1ccc(N)cc1,-0.00999999977648258,Training
O=[N+]([O-])N1CN([N+](=O)[O-])CN([N+](=O)[O-])C1,0.870000004768372,Training
O=[N+]([O-])c1ncc(nc1)NC(CO)C(O)CO,-0.889999985694885,Training
O=C1NC(=O)C(C(=O)N1C)(CC)CCC,1.64999997615814,Training
OC(C)CCCC,1.75999999046326,Training
O=C(Cc1ccccc1)S,1.9099999666214,Training
OCCn2nnc1ccccc12,0.5,Training
O=C(NC)NS(=O)(=O)c1ccc(cc1)C,0.949999988079071,Training
O=C(N)C=Cc1ccc2OCOc2(c1),1.39999997615814,Training
OCC1=CCC(C(=C)C)CC1,3.17000007629395,Training
O=C(NNC(=O)C)Nc1cccc(c1)C,0.75,Training
O=C(Nc1cc(ccc1(F))Cc2ccccc2)N(C(=O)NC)C,3.90000009536743,Training
O=C(OCC)CCCOc1ccc(cc1C)Cl,4.26000022888184,Training
O=C4C=C3CCC1C(CCC2(C)(C(C(=O)C)CCC12))C3(C)CC4,3.86999988555908,Training
NCC,-0.129999995231628,Training
O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2))[N+](=O)[O-])CC(O)CO,0.959999978542328,Training
O=C(Nc1ccccc1)Nc2ccccc2,3,Training
N1C(CCCCCCC1)=S,1.44000005722046,Training
O=C(Oc1ccc(cc1)[N+](=O)[O-])C,1.5,Training
O=C2c3ccc(OC)c(c3(OC(c1ccccc1)=C2C))CN(C)C,3.65000009536743,Training
Oc1cc(c(O)c(c1)C)C,1,Training
O=C(N)c1nnc(cc1)Cl,0,Training
O=P(OC)(NCCCCCC)SC,1.11000001430511,Training
c1ccc3c(c1)N(c2cc(ccc2S3)Cl)CCCN4CCN(C)CC4,4.88000011444092,Training
O(c1ccccc1N3CCN(CCNC(C2CCCCC2)=S)CC3)C,3.70000004768372,Training
