SMILES,Experimental value,Status
O=C(Nc1ccc(c(c1)Cl)Cl)C(C)C,3.7200000286102295,Training
O=C(NN)c1ccccc1[N+](=O)[O-],-0.5400000214576721,Training
O=[N+]([O-])C(C)C(c1ccccc1)c2ccccc2,3.9100000858306885,Training
O(c1ccc(c(c1)Cl)Cl)c2c(ccc(c2Cl)Cl)Cl,6.309999942779541,Training
Oc1ccc(C=CC)cc1(OC),3.0399999618530273,Training
N(c1ccc(cc1)Br)=C2NCCN2,1.75,Training
Oc1ccc(cc1C(C)(C)C)C(C)(C)C,5.190000057220459,Training
Fc1ccc(cc1)Br,3.0799999237060547,Training
O(c1cc(ccc1C(C)C)C)CCN(C)C,3.7899999618530273,Training
O=NN1CCCCC1C,0.7099999785423279,Training
N#Cc1nccnc1(C#N),0.3799999952316284,Training
O=C(NCCN(CC)CC)c1ccc(N)cc1,0.8799999952316284,Training
OCC2OC(Oc1cccc(c1)C)C(O)C(O)C2(O),-0.20000000298023224,Training
O=C(OCCC)n2c(nc1ccccc12)c3ncsc3,2.9800000190734863,Training
n1nn(c2ccccc12)CC,1.5800000429153442,Training
O=Nc1ccc(O)cc1,1.2899999618530273,Training
n2cnc1c(ccs1)c2N(C)C,1.8200000524520874,Training
O=C(OC)c1ccc[nH]1,1.1699999570846558,Training
c1ccc(cc1)CCCCCCCCCC,7.349999904632568,Training
C1CCCCCC1,4.0,Training
c1cc(c(cc1CC)C)C,4.5,Training
OC(c2ccnc1ccccc12)C3N4CCC(C3)C(C=C)C4,2.75,Training
O=[N+]([O-])c1cccc(c1C)Cl,3.0899999141693115,Training
O(c1cc(c(c(c1)Cl)Cl)Cl)c2cc(c(cc2Cl)Cl)Cl,7.110000133514404,Training
O=C(O)CCCCCCCC=CCCCCCCCC,7.639999866485596,Training
O=C(Nc1cc(c(cc1(F))Br)[N+](=O)[O-])C,2.109999895095825,Training
O=C(O)C(NC(=O)C(NC(=O)C(N)C(O)C)C(C)C)CC(C)C,-1.9700000286102295,Training
O=Cc2ccc(OCCOC(=O)c1cccc(c1)Cl)c(OC)c2,3.6700000762939453,Training
O=C(OCC(=O)NCC(=O)OCC)c1ccccc1(OC(=O)C),0.9900000095367432,Training
n1cccc(c1)CN(C(C)C)C(C)C,2.2699999809265137,Training
O=S(=O)(N)c1ccc(cc1)S(=O)(=O)CCCO,-0.6399999856948853,Training
N#CC(C#N)=Cc1oc(cc1)Br,2.1600000858306885,Training
O=CCC2CC(C(=O)C=CC3(OC3(C(C)C(OC(=O)CC(O)C(C)C2(OC1OC(C)CC(N(C)C)C1(O)))CC))(C))C,2.190000057220459,Training
O=C(N)CCc1ncccc1,-0.27000001072883606,Training
O=C(OCC(CC)CCCC)c1ccccc1(C(=O)OCC(CC)CCCC),7.599999904632568,Training
FC(F)(F)c2cc(ccc2(N=C(n1cncc1)COCCC))Cl,1.399999976158142,Training
O=C(Nc1cccc(OCC(O)CNC(C)C)c1)C,0.7400000095367432,Training
O=C(OC)c1nonc1C,0.9399999976158142,Training
O=C(OCCOC(=O)C)c1ccccc1,1.850000023841858,Training
FCC1OC1,-0.1599999964237213,Training
n1cccc(c1)C,1.2000000476837158,Training
OCCSCCO,-0.6299999952316284,Training
O=[N+]([O-])c1ccc(cc1)C(C)(C)C,3.890000104904175,Training
O=C(O)C1N(CC1)CC(O)Cn2cncc2,-2.0199999809265137,Training
Fc1nc(ncc1)N2CCNCC2,0.9700000286102295,Training
O=C1C=C(C)CCC1C(C)C,2.8499999046325684,Training
O=[N+]([O-])c1c(cc(OP(OC)(OC)=S)cc1C)C,3.890000104904175,Training
O=[N+]([O-])c1c(nc(n1C)Br)C,0.8199999928474426,Training
O=C(OC(C)(C)C)n2cc(c1ccccc12)CC(NC(=O)CC3NC(=O)C5N(C3(=O))C4CCC5(CC4))C(=O)NC(C(=O)N(C)Cc6ccccc6)Cc7ccccc7,5.329999923706055,Training
N#Cc2ccc(OCC(OC(=O)n1cncc1)C(C)(C)C)cc2,3.1500000953674316,Training
O=C(OCC(=O)NCC(=O)N)c1ccccc1,0.09000000357627869,Training
O=NN(C)Cc1ccc(cc1)C,2.140000104904175,Training
O=C(OC(C)C)C(C(=O)OC(C)C)=C(SC)SC,3.380000114440918,Training
O=C(N)NC(=O)C1(C(=O)OC(C)C1)(CC=C),0.2800000011920929,Training
CC(C)C,2.759999990463257,Training
Fc1cc(cc(F)c1(O))CN2C=CNC2=S,1.0800000429153442,Training
O=C(NC1CCCCC1)NS(=O)(=O)c2ccc(cc2)C,2.9000000953674316,Training
O=C1NC(=O)C(C(=O)N1C)CC,0.15000000596046448,Training
N#CN=[N+]([O-])c2cccc1ccccc12,3.1700000762939453,Training
NCCCc1ccccc1,1.8300000429153442,Training
O=C(OCOC(=O)CC)C1=CN(c2nc(ccc2(C1(=O)))C)CC,1.7000000476837158,Training
O=[N+]([O-])c2oc(C=Cc1noc(n1)N)cc2,1.2999999523162842,Training
O=C(NC(CO)C(O)c1ccc(cc1)C(=O)C)C(Cl)Cl,0.5699999928474426,Training
O(c1ccc(OC)c(c1)CC(N)C)C,1.7200000286102295,Training
FC(F)(F)c1ccc(N)cc1,1.9500000476837158,Training
c1ccc(cc1)c2ccccc2,3.9800000190734863,Training
O=C(O)C(C)Br,0.9200000166893005,Training
O=C(OC)C(NC(=O)C)CC,-0.17000000178813934,Training
O=C1N=C(N(C(=O)N1C2CCCCC2)C)N(C)C,1.850000023841858,Training
O=S2(=O)(NC=Nc1cc(ccc12)Cl),1.0099999904632568,Training
O=C(O)c1ccc(cc1)C(C)C,3.4000000953674316,Training
O=C1NC(=O)N(C=2NC(=O)N(C1=2)C)C,-1.3300000429153442,Training
n1ccn(c1)C(OC(COc2ccc(cc2)C(C)C)C(C)(C)C)=S,5.210000038146973,Training
O(CC)P(OCC)(C)=S,2.0799999237060547,Training
O=NN1CCCC(O)C1,-0.4699999988079071,Training
n1ccccc1N(C)C,1.649999976158142,Training
O=C2N(c1ccc(cc1)Br)C(=O)CC2,1.1799999475479126,Training
O=C(NCCN(C)C)c1ccccc1,1.100000023841858,Training
O=C(O)COc1ccccc1C(C)(C)C,3.3299999237060547,Training
O=C(Nc1ccc(O)c(c1)C(C)(C)C)C,2.359999895095825,Training
O=C(Nc1nc(n[nH]1)N)C(F)(F)C(F)(F)C(F)(F)F,1.5399999618530273,Training
O=S2(=O)(NC(=Nc1ccc(cc12)Cl)C3CCC3),2.240000009536743,Training
O=C(N)c1ccccc1(NC(=O)C),0.3199999928474426,Training
O=C(OCc2c1C(=O)C(OC)=C(C(=O)c1n3c2C(OC(=O)C)CC3)Cl)NC,2.0799999237060547,Training
O=S(=O)(Nc1ccc(cc1)C)c2ccc(N)cc2,2.109999895095825,Training
O=C(Nc1ncccc1)C,0.6100000143051147,Training
O=[N+]([O-])c1[nH]c(nc1Br)C,1.1399999856948853,Training
O=C(O)c1cccc(c1)C(=O)OC,1.8300000429153442,Training
O=C(Nc1ccc(OC)cc1)CN2CCCCC2,2.5199999809265137,Training
N#Cc1c3ccccc3(cc2ccccc12),4.260000228881836,Training
n1ccccc1NC,1.1200000047683716,Training
O=C(Oc1ccccc1C(C)CC)N(C)C,3.309999942779541,Training
O=C1C3=C(N=C2N1CCCC2)CCC3,0.7200000286102295,Training
OC(COc1ccccc1C2CCCC2)CNC(C)(C)C,4.150000095367432,Training
O=C(Nc1cc(ccc1S(=O)(=O)N)Cl)C(CC)CC,2.549999952316284,Training
n2c(c1ccccc1s2)N3CCNCC3,2.140000104904175,Training
N#CC(c1ccc(cc1)Cl)(Cn2ncnc2)CCCC,2.940000057220459,Training
N#CCCCl,0.18000000715255737,Training
O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CC)(C(=O)CCl)C4(C)(CC(O)C23))(C),3.3399999141693115,Training
c1ccc(cc1)CCCCCC,5.519999980926514,Training
O=[N+]([O-])c1ccc(OC)c(N)c1,1.4700000286102295,Training
O=C(c1ccccc1C)CCN2CCCCC2,3.5399999618530273,Training
N#CC(=NNc1ccc(cc1)SC(F)(F)F)C(=O)C,5.039999961853027,Training
O=C(N)C(n1nc2ccccc2(n1))CCCC,2.2799999713897705,Training
O=P(N(N=Cc1ccccc1)C)(N2CC2)N3CC3,0.5099999904632568,Training
O=C(Nc1ccc(cc1)CCCC)C,3.299999952316284,Training
O=C1NC(=O)C(C(=O)N1)C(C)(C)C,0.2800000011920929,Training
O=NN(C(=O)NC1CCC(C)CC1)CCCl,3.299999952316284,Training
O=C(c1ccc(cc1)[N+](=O)[O-])N(N)c2ccccc2,2.4800000190734863,Training
O=[N+]([O-])OCC(O[N+](=O)[O-])CO[N+](=O)[O-],1.6200000047683716,Training
O=S(=O)(c1ccccc1)c3cccc2cccnc23,2.3299999237060547,Training
OC(COc1ccc(cc1)c2nc(c[nH]2)c3cccs3)CNCCc4ccncc4,2.25,Training
O=C1C=CN=C2C(=CC=CN12)C,0.7900000214576721,Training
N#Cc1cccs1,1.2699999809265137,Training
O=C(N)C(NC(=O)C(NC(=O)C(NC(=O)C)C(C)CC)C)C(C)C,-0.20999999344348907,Training
O=C(NCCN(CC)CC)c1cc(ccc1(OC))Cl,3.109999895095825,Training
OC2C1CCC(C1)C2(O),0.4399999976158142,Training
O=C1C(O)=CC=CN1CC,0.20000000298023224,Training
n1ccc(cc1)CC,1.649999976158142,Training
O=S(CC)CCSP(=O)(OC)OC,-0.75,Training
c1ccc(cc1)C,2.7300000190734863,Training
O(c1ccccc1)c2c(ccc(c2Cl)Cl)Cl,5.349999904632568,Training
O=C(OC)CC(=O)OC,-0.05000000074505806,Training
O=C(N)CCCCc1cnccc1,0.4000000059604645,Training
O=C(Oc1ccccc1(OC))c2ccc(N)cc2(O),2.880000114440918,Training
O=C(O)CC(=O)O,-0.8100000023841858,Training
O=C2C=C(NN2(c1nc(cc(n1)C)C))C,0.7200000286102295,Training
O=C(OCC)c1nccnc1,0.2800000011920929,Training
O=P(OC(C)CCl)(OC(C)CCl)OC(C)CCl,2.5899999141693115,Training
O=C(NN(C(=O)c1ccccc1(F))C(C)(C)C)c2ccccc2,2.380000114440918,Training
O=[N+]([O-])c1cc(ccc1SCCO)S(=O)(=O)N,0.3799999952316284,Training
O(c1ccc(c(c1Cl)Cl)Cl)c2cc(c(c(c2Cl)Cl)Cl)Cl,7.28000020980835,Training
N#CC(C#N)=NNc1ccc(cc1)C,3.200000047683716,Training
O=[N+]([O-])c1ccc(cc1)CCO,1.1200000047683716,Training
n1nc(oc1N)CCCCCC,1.4299999475479126,Training
O=[N+]([O-])c1nc([nH]c1)C,0.15000000596046448,Training
O=C(N)CC(NC(=O)C)C(=O)N,-2.4100000858306885,Training
CC1CCC(CC1)C(C)C,5.559999942779541,Training
Oc1ccc(cc1)C(O)(c2ccc(cc2)c3ccncc3)Cn4cncc4,2.490000009536743,Training
O=C1NC(NC(=O)C1(CC)C(C)CCC)=S,2.8499999046325684,Training
O=C(N)C(NC(=O)C)C(C)CC,-0.029999999329447746,Training
O=C1NC(C(=O)NC1Cc2ccc(O)cc2)Cc4c[nH]c3ccccc34,1.0499999523162842,Training
O=C(OC)c1c(OC)cc(cc1(OC))Cc2cnc(nc2(N))N,0.949999988079071,Training
O(c1ccccc1)c2ccccc2Cl,4.449999809265137,Training
n1cnc2nc[nH]c2(c1),-0.3700000047683716,Training
c1cc(ccc1Br)Br,3.7899999618530273,Training
N#Cc2ccccc2(OCC(O)CNCCNC(=O)Cc1ccc(O)cc1),0.9200000166893005,Training
O(c1ccccc1)P(OC)(OC)=S,3.0299999713897705,Training
c1ccc(cc1)C=CCN2CCN(CC2)C(c3ccccc3)c4ccccc4,5.769999980926514,Training
n1ccccc1Nc2ccccc2,2.75,Training
[O-][n+]1onc(c1C)Cc2ccccc2,2.0799999237060547,Training
O=C1Nc3ccc(OC)cc3(C(=NC1)c2ccccc2),2.240000009536743,Training
O=C(Nc1cc(cc(c1Br)C(F)(F)F)Cl)C,3.259999990463257,Training
O=C(O)C=COc1ccccc1,2.2699999809265137,Training
O=C(NNC(=O)C)Nc1cccc(c1)[N+](=O)[O-],0.6700000166893005,Training
O=C(O[Sn](c1ccccc1)(c2ccccc2)c3ccccc3)COc4cccc(c4)Cl,2.619999885559082,Training
CC(C)Br,2.140000104904175,Training
O=C(O)CCCN,-3.1700000762939453,Training
O=C(NC(CO)C(O)c1ccc(cc1)I)C(Cl)Cl,2.2200000286102295,Training
O=C(Oc1ccc(F)cc1)NC,1.2799999713897705,Training
O=C1NC(=O)C(C(=O)N1)(CC=C(C)C)C(C)(C)C,2.559999942779541,Training
O=C1NC(=O)C(C)(CC)CC1,0.23000000417232513,Training
N#Cc1cc(cnc1(NCC=C))c2ccncc2,2.069999933242798,Training
N#Cc1ccccc1(OC(=O)C),1.3300000429153442,Training
O=[N+]([O-])c1ccccc1(OC),1.7300000190734863,Training
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)C,5.619999885559082,Training
CC(CCl)Cl,1.9800000190734863,Training
O=C(Nc1cccc(c1)[N+](=O)[O-])N(C)C,1.4600000381469727,Training
FC(F)(F)Oc1ccc(cc1)C(O)(c2cncnc2)C(C)C,3.3399999141693115,Training
CC(C)SC(C)C,2.8399999141693115,Training
O=C(O)CSC1=NS(=O)(=O)c2cc(ccc2(N1))Cl,0.7200000286102295,Training
c1ccc3c(c1)ccc2cc(ccc23)Cl,5.159999847412109,Training
[O-][N+](=Cc1ccc(cc1)C)C(C)(C)C,1.7400000095367432,Training
O=C(O)CCS,0.4300000071525574,Training
C(=Nc1cccc2ccccc12)=S,4.340000152587891,Training
O=C(Nc1ccc(c(c1)Cl)Cl)N(C)CCCC,4.099999904632568,Training
O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])Cc2ccccc2,1.5199999809265137,Training
C=CCN2CCc1cccc(c1CC2)Cl,3.299999952316284,Training
OCc2c3ccccc3(cc1ccccc12),3.0399999618530273,Training
O=C(OCC)C=Cc1oc(cc1)[N+](=O)[O-],2.0999999046325684,Training
O=C(O)C(CCCC)CCCC,3.200000047683716,Training
OCCOCn2cnc1cnc(nc12)N,-1.0800000429153442,Training
O=Cc1cc(OC)ccc1(OC),1.909999966621399,Training
O=S1(=O)(OCC2C(CO1)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl),3.6600000858306885,Training
O=C1C=CC3(C(=C1)CCC2C4CC(C)C(O)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C),2.4800000190734863,Training
n2c1ccccc1sc2c3ccccc3,4.260000228881836,Training
O=S(=O)(Nc1ccc(cc1)C)C(F)(F)F,3.5999999046325684,Training
N#Cc1c[nH]cc1c2cccc(c2Cl)Cl,3.859999895095825,Training
O=Cc1ccccc1,1.4800000190734863,Training
N2=C1N(CCS1)CC2c3ccccc3,1.840000033378601,Training
n2cnc1c(ncn1CCCCC)c2N,1.7899999618530273,Training
O=C(N)C(NC(=O)C(NC(=O)C)C(C)C)C,-1.1399999856948853,Training
O=C(C)CC(C)C,1.309999942779541,Training
O=CN(C1=C(N)NC(=O)N(C1(=O))C)C,-2.0299999713897705,Training
O=C(NN(C(=O)c1cccc(OC)c1)C(C)(C)C)c2ccccc2,2.559999942779541,Training
ON(c1nc(nc(n1)N(C)C)N(C)C)C,1.6100000143051147,Training
C1=CCCC=CCC1,3.1600000858306885,Training
c1ccc(cc1)C(CC)CCCCCCCCCC,8.649999618530273,Training
O=C(OCC)Cn2nnnc2(Oc1ccc(cc1)NC(=O)N(C)C),0.699999988079071,Training
c1ccc(cc1)CC,3.1500000953674316,Training
FC(F)(F)CNCC,0.7400000095367432,Training
n1ccc(cc1)Cl,1.2799999713897705,Training
c1cc(cc(c1)CCC)C,4.670000076293945,Training
O=C(O)C(O)(c1ccccc1)C,0.800000011920929,Training
NC(Cc1ccccc1)CCCC,3.359999895095825,Training
O=C(NC(C(O)C)C1OC(C(O)C(O)C1(O))SC)C2N(C)CC(CCC)C2,0.5600000023841858,Training
O=[N+]([O-])c1cncnc1,-0.05000000074505806,Training
N#Cc1ncc(nc1)C,0.25999999046325684,Training
O=C(C)CCC=C,1.0199999809265137,Training
O=C(OCC)c1cccc(c1)[N+](=O)[O-],2.3499999046325684,Training
C[Ge](C)(C)C,3.309999942779541,Training
O=CNc1ccc(cc1)C,1.6100000143051147,Training
O(c1cccc(c1Cl)Cl)c2ccc(c(c2Cl)Cl)Cl,6.300000190734863,Training
O=C(Nc2ccc(Oc1ccc(cc1)Cl)cc2)N(C)C,3.700000047683716,Training
N=1C(=NC(N(C=1N)c2ccccc2)(C)C)N,0.2800000011920929,Training
Oc1ccc(c2ccccc12)Cl,3.940000057220459,Training
O=C1C(=C(C)SS1)C,1.7300000190734863,Training
c1ccc3c(c1)Cc2ccccc2C3,4.25,Training
n1cccnc1C(N)=S,-0.3400000035762787,Training
O=S(=O)(N)c1cc2c(cc1Cl)NC(NS2(=O)(=O))C(C)(C)C,0.36000001430511475,Training
n1nc2ccccc2([nH]1),1.440000057220459,Training
O=[N+]([O-])OC1COC2C(O)COC12,-0.2800000011920929,Training
O=C(NCCN3CCC(N2C(=O)Nc1cc(ccc12)Cl)CC3)c4ccc(F)cc4,4.630000114440918,Training
c1ccc(cc1)CC(NC)Cc2ccccc2,3.799999952316284,Training
O=C(O)C1=CN(NC)c2cc(c(F)cc2(C1(=O)))N3CCN(C)CC3,0.23000000417232513,Training
O=C(O)CCCC(=O)c1ccc(cc1)c2ccccc2,3.3499999046325684,Training
O=P(OC)(OC)OC,-0.6499999761581421,Training
O=C(O)CCCOc1ccc(cc1Cl)Cl,3.5299999713897705,Training
O=C(O)CCCCn1nc2ccccc2(n1),0.9399999976158142,Training
O=C(NCCCC)c1ccc2cc(O)c(O)cc2(c1),2.7200000286102295,Training
N#CCCc1ccccc1,1.7200000286102295,Training
N#Cc1ccc[nH]1,1.1299999952316284,Training
FC(F)(OC)C(Cl)Cl,2.2100000381469727,Training
O=NN(C(C)C)C(C)C,1.3799999952316284,Training
O=C(Oc1ccc(F)cc1)CNC(=O)c2ccccc2,2.4600000381469727,Training
O(CC)CCOCCOP(N1CC1)(N2CC2)=S,0.3799999952316284,Training
O=NN(C)Cc1cccc(c1)Cl,1.4600000381469727,Training
O=[N+]([O-])c1ccc(O)cc1,1.909999966621399,Training
O=C(OC)c1cocc1,1.2799999713897705,Training
O=C3N=C2C(=Nc1cc(c(cc1N2CC(O)C(O)C(O)CO)C)C)C(=O)N3,-1.4600000381469727,Training
O=C(NN1CCCCC1)NS(=O)(=O)c2ccc(cc2)Cl,0.8399999737739563,Training
CSC1C(C(C(C(C1Cl)Cl)Cl)Cl)Cl,3.799999952316284,Training
c1ccc(cc1)C(c2ccc(cc2)C(C)(C)C)CCN(C)C,5.099999904632568,Training
O=C(Oc1ccccc1)Oc2ccccc2,3.2799999713897705,Training
O=C1N(c3ccc(cc3(C(=NC1)c2ccccc2(F)))[N+](=O)[O-])C,2.059999942779541,Training
O=C(N(C)C)CC1CCCCC1,2.190000057220459,Training
OC(COc1ccccc1C3CC2CCC3(C2))CNC(C)C,4.170000076293945,Training
O=C(O)C1=CN(c2nc(ccc2(C1(=O)))C)CC,1.590000033378601,Training
O=C(O)CCSC1=NS(=O)(=O)c2cc(c(cc2(N1))Cl)Cl,1.809999942779541,Training
n1c(nc(nc1N(C)CC)N(C)CC)N(C)CC,3.9000000953674316,Training
O=C(OCOC(=O)C(C)(C)C)C3=CCSC2N3(C(=O)C2(NC(=O)C(=NOC)c1nc(N)sc1)),1.7599999904632568,Training
O=C(NCCN(CC)CC)c1ccccc1,1.9900000095367432,Training
n1c(nc(cc1C)C2CC2)Nc3ccccc3,4.0,Training
O=C(O)c1ccccc1(F),1.7699999809265137,Training
O=C(OCC)CCCn2nnc1ccccc12,1.8600000143051147,Training
O=C(OCCO)C(=C)C,0.4699999988079071,Training
O(c1cc(c(cc1Cl)Cl)Cl)c2c(cccc2Cl)Cl,5.980000019073486,Training
O=C(NC1C(O)OC(CO)C(O)C1(O))c2c(c(NC(=O)C)c(c(c2I)N(C(=O)C)C)I)I,-1.8899999856948853,Training
C#CCN(CC#C)CC#C,1.2699999809265137,Training
O=C(O)c2ccc(cc2(Nc1ccccc1))Cl,4.25,Training
n1cc(c(nc1N)N)Cc2cc(OC)c(OCC)c(OC)c2,1.340000033378601,Training
O=C(NN)c1ccnc(c1)CCC,0.6299999952316284,Training
C=C,1.1299999952316284,Training
O=C2C=CNC(NCCSCc1[nH]cnc1C)=C2[N+](=O)[O-],-0.20000000298023224,Training
n1nc(OC)c(cc1)N(C)C,0.8999999761581421,Training
O=C(N)c1cccc(c1)Br,1.649999976158142,Training
n1c(OP(OC)(OC)=S)cc(nc1N(CC)CC)C,4.199999809265137,Training
O=C(NNC(=O)C)Nc1ccc(O)cc1,-0.7900000214576721,Training
c1ccc3c(c1)ccc2cc(ccc23)C,4.860000133514404,Training
c1ccc2c(c1)ccc3c4ccccc4(ccc23),5.809999942779541,Training
O(c1ccc(cc1)Cl)c2cc(c(cc2Cl)Cl)Cl,5.989999771118164,Training
O=C(OCCCS(=O)(=O)c1ccc(s1)S(=O)(=O)N)C,0.17000000178813934,Training
O=C(OCC(=O)N1CCCCC1)c2ccccc2,1.9500000476837158,Training
o1c3c(c2c1c(c(c(c2Cl)Cl)Cl)Cl)c(c(c(c3Cl)Cl)Cl)Cl,8.600000381469727,Training
c1ccc3c(c1)ccc2ccc(cc23)C,5.150000095367432,Training
N=1OC3COC(OCC3(C=1c2ccccc2))c4ccccc4C,2.7200000286102295,Training
O=C(O)c1nc(ccc1)Cl,1.5,Training
O=C(O)C=Cc1ccc(O)c(OC)c1,1.5099999904632568,Training
N#Cc1ccc(cc1)N(C)C,2.200000047683716,Training
O=C1C=CN(C(=C1(O))C)CCCC,0.699999988079071,Training
O=C(OCCCC)C=Cc1ccc(O)c(O)c1,3.5299999713897705,Training
O=C(OC)C(C(=O)OC)=C1SCCS1,1.5099999904632568,Training
O=C1CC(N(O)C(C)(C)C1)(C)C,0.11999999731779099,Training
O=C(N(c1c(cccc1C)C)CCCN(CC)CC)Cc2ccccc2,4.940000057220459,Training
c1ccc2c(c1)C3CCC2C(NC)C3,2.640000104904175,Training
Nc1cccc(c1)SC,1.4500000476837158,Training
OC1CC2CCC1(C)C2(C)(C),2.9800000190734863,Training
Fc3cccc(F)c3(c1nnc(nn1)c2ccccc2Cl),3.299999952316284,Training
O=C1N(C=C)CCC1,0.3700000047683716,Training
O(c1cc(cc2OC(C)(C)C3CCC(=C)CC3(c12))CCCCC)C,7.619999885559082,Training
O=C(OC)c1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,2.130000114440918,Training
O=C(O)CSC1=NS(=O)(=O)c2ccc(c(c2(N1))Cl)Cl,1.100000023841858,Training
O=C(OCC(=O)N(C)CC(=O)OCC)c1ccccc1(OC(=O)C),1.6699999570846558,Training
O=C1C=CC3(C(=C1)CCC2C4CC(C)C(OC(=O)CCC)(C(=O)CCl)C4(C)(CC(O)C23(F)))(C),3.630000114440918,Training
O=C(ON=C(C)SC)N(C)SN(C(=O)OC1CCCCC1)C,3.5999999046325684,Training
O=C(O)c1cc(OC)cc(OC)c1,2.190000057220459,Training
O=P(Oc1ccccc1Cl)(OC)NC,1.6100000143051147,Training
O=C(O)C(N)CCSC,-1.8700000047683716,Training
n1cnn(c1)Cc2ccc(cc2)Cl,1.840000033378601,Training
O=C(OC1CC(OC(=O)C)C3(C(=O)OC)(COC2C(O)C(C)(C4C(O)(OCC14(C23))C(=O)OC)C78(OC8(C)(C6CC7(OC5OC=CC56(O))))))C(=CC)C,1.090000033378601,Training
O=C2N(c1ccc(cc1)[N+](=O)[O-])C(=O)CC2,0.46000000834465027,Training
C=CCN,0.029999999329447746,Training
O=C(O)C(c1ccc(c(F)c1)c2ncc(C)s2)C,3.549999952316284,Training
O=S(=O)(Nc1ccc(F)cc1)C(F)(F)F,3.25,Training
O=C(OCC2OC(n1ccnc1[N+](=O)[O-])C(OC(=O)C)C(OC(=O)C)C2(OC(=O)C))C,0.5199999809265137,Training
O=[N+]([O-])c1cc(cc(c1N(CC)CCCC)[N+](=O)[O-])C(F)(F)F,5.289999961853027,Training
O=NN(C(=O)NC1C(O)OC(CO)C(O)C1(O))C,-1.149999976158142,Training
n1cc(nc(c1)Cl)OCCC,2.7100000381469727,Training
O=C(N(CC(C)C)CC(C)C)SCC,4.150000095367432,Training
O=S(=O)(c1ccc(cc1)NC)N(C)C,1.4299999475479126,Training
O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])CCl,0.5899999737739563,Training
O=C(OCn2ncc1C(=O)NC=Nc12)c3ccc(cc3)CN4CCN(C)CC4,1.4700000286102295,Training
O=C(Nc1c(cccc1CC)C)C,1.409999966621399,Training
OC2CCC3CCc1ccccc1C3(NC)(C2),2.369999885559082,Training
c1ccc5c(c1)ccc4cc3c(ccc2ccccc23)cc45,6.75,Training
CC[Pb](CC)(CC)CC,4.150000095367432,Training
O=C(OC)CS(=O)c1ccc(cc1)[N+](=O)[O-],0.800000011920929,Training
Oc7ccc6c2c7(OC3C1(OC)(CCC4(CC1(C(O)(C)C(C)(C)C))(C(N(CCC234)CC5CC5)C6))),4.980000019073486,Training
N#CCCCCCC#N,0.05000000074505806,Training
n1c(nc(nc1NC(C)CCCCC)Cl)NCC,4.739999771118164,Training
OC(CCC)CCCC,2.680000066757202,Training
Oc1ccccc1,1.4600000381469727,Training
Oc2cc(ccc2(Oc1ccc(cc1Cl)Cl))Cl,4.760000228881836,Training
O=C1NC(=O)N(C=C1I)C2OC(CO)C(F)C2,0.20999999344348907,Training
N#CC(C#N)=Cc1oc(cc1)SC,2.450000047683716,Training
O=C1C=CSS1,0.8199999928474426,Training
N#CCCOC(=O)Nc1ccc(OCC)c(OCC)c1,2.069999933242798,Training
O=C3N(c1ccccc1)c2cc(ccc2N(C(=O)C3)C)Cl,2.119999885559082,Training
O=C4OC1OC2(OOC13(C(CCC(C)C3(CC2))C4C))(C),2.9000000953674316,Training
o2c1ccccc1c3ccccc23,4.119999885559082,Training
O=[N+]([O-])c1cc(OC)ccc1(O),2.0199999809265137,Training
O=C(NO)C,-1.590000033378601,Training
O=C(O)c1ccc(N)c(F)c1,1.409999966621399,Training
n1ccn(c1)C(c2ccccc2)c3ccc(cc3)c4ccccc4,4.769999980926514,Training
O=C(NN)C(C)(C)C,-0.3499999940395355,Training
O=C1C(=NN=C(N1(N))SCCC)C(C)C,2.119999885559082,Training
O=C(NCCNCC(O)COCCc1ccccc1)C(C)C,0.949999988079071,Training
O(c1ccccc1)c2ccccc2(N),2.4600000381469727,Training
O=C(OCCN1CCCCC1)Nc2cccc(OC)c2,2.9200000762939453,Training
O=C(OCC)NC,0.3400000035762787,Training
O=C(OCCN1CCOCC1)Nc2cccc(OCCCCC)c2,4.130000114440918,Training
N#CC(C#N)=Cc1ccccc1,2.180000066757202,Training
O=C(OCC(=O)NCCC)c1ccccc1,1.8799999952316284,Training
O=C1N=C(N=CN(C)C)C=CN1C2OC(CO)CC2,-0.949999988079071,Training
O=C3OC2CC(OC1(OC(CC)C(C)CC1)C2)CC=C(C)CC(C=CC=C4COC5C(O)C(=CC3C45(O))C)C,5.900000095367432,Training
O=C(N)c1ccc(cc1)C(C)(C)C,2.509999990463257,Training
NCCN,-2.0399999618530273,Training
n1cnn(c1)CC2(OCCO2)c3ccc(cc3Cl)Cl,2.319999933242798,Training
n2nc1ccc(cc1c(c2)C)Cl,1.9600000381469727,Training
O=S(=O)(N)c1oc3c(c1)cc(CN2CCOCC2)s3,0.8799999952316284,Training
OC(COc1cccc(c1)C)CNCCc2ccc(OC)c(OC)c2,3.0,Training
OCc1occc1,0.2800000011920929,Training
